time,x,y,signal_dbm,link_quality,bitrate_mbit,bssid
1783365163.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365166.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365169.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365172.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365175.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365178.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365181.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365184.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365187.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365190.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365193.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365196.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365199.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365202.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365205.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365208.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365211.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365214.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365217.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365220.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365223.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365226.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365229.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365232.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365235.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365238.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365241.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365244.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365247.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365250.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365253.5,33.58,-6.31,-68.00,42.00,39.00,f0:2f:74:40:a0:c0
1783365256.5,33.58,-6.31,-70.00,40.00,5.50,f0:2f:74:40:a0:c0
1783365259.5,33.58,-6.31,-70.00,40.00,6.50,f0:2f:74:40:a0:c0
1783365262.5,33.58,-6.31,-66.00,44.00,21.60,f0:2f:74:40:a0:c0
1783365265.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365268.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365271.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365274.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365277.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365280.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365283.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365286.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365289.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365292.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365295.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365298.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365301.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365304.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365307.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365310.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365313.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365316.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365319.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365322.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365325.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365328.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365331.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365334.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365337.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365340.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365343.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365346.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365349.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365352.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365355.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365358.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365361.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365364.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365367.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365370.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365373.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365376.5,33.58,-6.31,-64.00,46.00,65.00,f0:2f:74:40:a0:c0
1783365379.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365382.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365385.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365388.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365391.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365394.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365397.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365400.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365403.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365406.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365409.5,33.58,-6.31,-64.00,46.00,65.00,f0:2f:74:40:a0:c0
1783365412.5,33.58,-6.31,-64.00,46.00,65.00,f0:2f:74:40:a0:c0
1783365415.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365418.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365421.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365424.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365427.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365430.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365433.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365436.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365439.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365442.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365445.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365448.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365451.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365454.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365457.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365460.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365463.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365466.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365469.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365472.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365475.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365478.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365481.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365484.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365487.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365490.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365493.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365496.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365499.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365502.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365505.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365508.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365511.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365514.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365517.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365520.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365523.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365526.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365529.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365532.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365535.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365538.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365541.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365544.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365547.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365550.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365553.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365556.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365559.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365562.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365565.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365568.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365571.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365574.5,33.58,-6.31,-64.00,46.00,65.00,f0:2f:74:40:a0:c0
1783365577.5,33.58,-6.31,-64.00,46.00,65.00,f0:2f:74:40:a0:c0
1783365580.5,33.58,-6.31,-64.00,46.00,57.70,f0:2f:74:40:a0:c0
1783365583.5,33.58,-6.31,-64.00,46.00,65.00,f0:2f:74:40:a0:c0
1783365586.5,33.58,-6.31,-64.00,46.00,57.70,f0:2f:74:40:a0:c0
1783365589.5,33.58,-6.31,-64.00,46.00,28.80,f0:2f:74:40:a0:c0
1783365592.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365595.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365598.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365601.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365604.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365607.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365610.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365613.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365616.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365619.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365622.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365625.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365628.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365631.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365634.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365637.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365640.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365643.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365646.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365649.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365652.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365655.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365658.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365661.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365664.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365667.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365670.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365673.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365676.5,33.58,-6.31,-69.00,41.00,13.00,f0:2f:74:40:a0:c0
1783365679.5,33.58,-6.31,-68.00,42.00,5.50,f0:2f:74:40:a0:c0
1783365682.5,33.58,-6.31,-67.00,43.00,6.50,f0:2f:74:40:a0:c0
1783365685.5,33.58,-6.31,-65.00,45.00,65.00,f0:2f:74:40:a0:c0
1783365688.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365691.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365694.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365697.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365700.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365703.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365706.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365709.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365712.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365715.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365718.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365721.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365724.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365727.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365730.5,33.58,-6.31,-68.00,42.00,5.50,f0:2f:74:40:a0:c0
1783365733.5,33.58,-6.31,-68.00,42.00,5.50,f0:2f:74:40:a0:c0
1783365736.5,33.58,-6.31,-66.00,44.00,5.50,f0:2f:74:40:a0:c0
1783365739.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365742.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365745.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365748.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365751.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365754.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365757.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365760.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365763.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365766.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365769.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365772.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365775.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365778.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365781.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365784.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365787.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365790.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365793.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365796.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365799.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365802.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365805.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365808.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365811.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365814.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365817.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365820.5,33.58,-6.31,-65.00,45.00,65.00,f0:2f:74:40:a0:c0
1783365823.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365826.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365829.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365832.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365835.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365838.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365841.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365844.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365847.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365850.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365853.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365856.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365859.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365862.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365865.5,33.58,-6.31,-65.00,45.00,24.00,f0:2f:74:40:a0:c0
1783365868.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365871.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365874.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365877.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365880.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365883.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365886.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365889.5,33.58,-6.31,-66.00,44.00,72.20,f0:2f:74:40:a0:c0
1783365892.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365895.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365898.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365901.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365904.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365907.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365910.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365913.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365916.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365919.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365922.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365925.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365928.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365931.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365934.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365937.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365940.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365943.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365946.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365949.5,33.58,-6.31,-66.00,44.00,65.00,f0:2f:74:40:a0:c0
1783365952.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365955.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365958.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365961.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365964.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365967.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365970.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365973.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365976.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365979.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365982.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365985.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365988.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365991.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783365994.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783365997.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366000.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366003.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366006.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366009.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366012.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366015.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366018.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366021.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366024.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366027.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366030.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366033.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366036.5,33.58,-6.31,-66.00,44.00,52.00,f0:2f:74:40:a0:c0
1783366039.5,33.58,-6.31,-68.00,42.00,6.50,f0:2f:74:40:a0:c0
1783366042.7,33.58,-6.31,-69.00,41.00,5.50,f0:2f:74:40:a0:c0
1783366045.5,33.58,-6.31,-65.00,45.00,28.80,f0:2f:74:40:a0:c0
1783366048.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366051.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366054.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366057.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366060.5,33.58,-6.31,-67.00,43.00,5.50,f0:2f:74:40:a0:c0
1783366063.5,33.58,-6.31,-67.00,43.00,6.50,f0:2f:74:40:a0:c0
1783366066.5,33.58,-6.31,-65.00,45.00,21.60,f0:2f:74:40:a0:c0
1783366069.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366072.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366075.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366078.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366081.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366084.5,33.58,-6.31,-64.00,46.00,72.20,f0:2f:74:40:a0:c0
1783366087.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
1783366090.5,33.58,-6.31,-65.00,45.00,72.20,f0:2f:74:40:a0:c0
